Experiment,time[h],VCD,Glc,Gln,Amm,Lac,reactor_temperature,pH,reactor_volume,disc_volume_feed,disc_Glc_feed_g,disc_Gln_feed_g,conti_volume_feed,conti_glucose_feed_g,conti_glutamine_feed_g,stirring_rate,inital_volume,total_run_time
68,192.0,1.9474160634694795,3.313623323169148,8.95913531044963,10.6310493117845,86.12838636062854,35.593316142621035,7.074646286964673,0.9499999999999998,0.05,7.435073936665747,3.858172542378842,0.0,0.0,0.0,193.10938305246745,1.0,336.0
68,216.0,1.4704792336996828,7.374035772970727,10.277971200378563,12.095129891717425,86.01295672073316,35.593316142621035,7.074646286964673,0.9499999999999998,0.05,7.435073936665747,3.858172542378842,0.0,0.0,0.0,193.10938305246745,1.0,336.0
68,240.0,1.0863484698608008,12.146472668347611,11.397899569119371,13.675922863731996,84.76495397734013,35.593316142621035,7.074646286964673,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,193.10938305246745,1.0,336.0
68,264.0,0.8237770220440075,10.17083884520009,9.437143159983078,15.501406104497045,87.19498357981158,35.593316142621035,7.074646286964673,0.85,0.0,0.0,0.0,0.0,0.0,0.0,193.10938305246745,1.0,336.0
68,288.0,0.6128105391403617,8.727616733580176,7.830048607958925,17.010255698102338,88.97014677710408,35.593316142621035,6.878969197678952,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,193.10938305246745,1.0,336.0
68,312.0,0.4639112497741521,7.7301682199687844,6.517404513687252,18.254996855236318,90.19700844884609,35.593316142621035,6.878969197678952,0.7499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,193.10938305246745,1.0,336.0
73,0.0,0.2647406734356994,36.94479847335421,3.3977221949736647,0.1,0.1,36.83983207104686,6.936133414196777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,197.07599246764934,1.0,336.0
73,24.0,0.7628809186289263,33.06417717651946,2.334578970459966,0.9407543542933215,4.873164195106747,36.83983207104686,6.936133414196777,0.9499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,197.07599246764934,1.0,336.0
73,48.0,1.5807654756248783,25.594730247989144,1.0301501095933854,1.8291398770658152,14.060583917199036,36.83983207104686,6.936133414196777,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,197.07599246764934,1.0,336.0
73,72.0,2.182600253189112,17.038399610011407,0.005304363880347586,2.426119851407325,24.584870601911646,36.83983207104686,6.936133414196777,0.8999999999999999,0.05,8.984956998601882,3.7629542271070524,0.0,0.0,0.0,197.07599246764934,1.0,336.0
73,96.0,2.830299681819609,14.72691072695434,2.241501433851845,3.5779953912500324,37.17732637492631,36.83983207104686,6.936133414196777,0.8999999999999999,0.05,8.984956998601882,3.7629542271070524,0.0,0.0,0.0,197.07599246764934,1.0,336.0
73,120.0,3.1087720540249326,12.468201228792593,4.076895863906486,4.91045682439825,49.163234368583375,36.83983207104686,6.936133414196777,0.8999999999999999,0.05,8.984956998601882,3.7629542271070524,0.0,0.0,0.0,197.07599246764934,1.0,336.0
73,144.0,3.022298690061592,11.44111622332844,5.71188877850824,6.315853392252484,59.12270560783806,36.83983207104686,6.936133414196777,0.8999999999999999,0.05,8.984956998601882,3.7629542271070524,0.0,0.0,0.0,197.07599246764934,1.0,336.0
73,168.0,2.6909608749377036,12.09415723122785,7.215373357110866,7.772877916726503,66.53250203495925,36.83983207104686,6.936133414196777,0.8999999999999999,0.05,8.984956998601882,3.7629542271070524,0.0,0.0,0.0,197.07599246764934,1.0,336.0
73,192.0,2.2445567439936305,14.429870323577493,8.600045206205667,9.286413405925774,71.41633197227122,36.83983207104686,6.936133414196777,0.8999999999999999,0.05,8.984956998601882,3.7629542271070524,0.0,0.0,0.0,197.07599246764934,1.0,336.0
73,216.0,1.7803624123695334,18.2265130196341,9.86032482680778,10.862019356977662,74.07228755030687,36.83983207104686,6.993323672450021,0.8999999999999999,0.05,8.984956998601882,3.7629542271070524,0.0,0.0,0.0,197.07599246764934,1.0,336.0
73,240.0,1.3573026560280634,23.01017030534195,10.963316204813045,12.5145967841679,75.10722484450562,36.83983207104686,6.993323672450021,0.8999999999999999,0.05,8.984956998601882,3.7629542271070524,0.0,0.0,0.0,197.07599246764934,1.0,336.0
73,264.0,0.9990319941686527,28.68034535300859,11.944737953156787,14.209789696401053,74.66736552729398,35.45395572111802,6.993323672450021,0.8999999999999999,0.05,8.984956998601882,3.7629542271070524,0.0,0.0,0.0,197.07599246764934,1.0,336.0
73,288.0,0.7312046195689851,35.32993989608635,12.867260414955298,15.896055019120677,72.65979489787009,35.45395572111802,6.993323672450021,0.8999999999999999,0.05,8.984956998601882,3.7629542271070524,0.0,0.0,0.0,197.07599246764934,1.0,336.0
73,312.0,0.5273620649100657,42.09880699493107,13.630696055757765,17.629641865115726,70.16266176604385,35.45395572111802,6.993323672450021,0.85,0.0,0.0,0.0,0.0,0.0,0.0,197.07599246764934,1.0,336.0
74,0.0,0.31927072636918075,46.25291062229931,3.4391920101940667,0.1,0.1,36.03134587406808,6.998313768287134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,195.39214480240858,1.0,336.0
74,24.0,0.7186737131679235,42.94118364590459,2.466510654152793,0.8826619765816552,4.1734241809655055,36.03134587406808,6.998313768287134,0.9499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,195.39214480240858,1.0,336.0
74,48.0,1.2905987163313257,37.39280789675297,1.410542883667119,1.6282532817655055,10.997926352421993,36.03134587406808,6.998313768287134,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,195.39214480240858,1.0,336.0
74,72.0,1.8878798081360597,30.042094926404314,0.39778407750525535,2.254517034179807,20.039303305950845,36.03134587406808,6.998313768287134,0.8999999999999999,0.05,27.28935684522485,2.5881488770462733,0.0,0.0,0.0,195.39214480240858,1.0,336.0
74,96.0,2.351381608080008,49.95779739858303,1.8049801921661213,3.0808054697384044,29.67227250556563,36.03134587406808,6.998313768287134,0.8999999999999999,0.05,27.28935684522485,2.5881488770462733,0.0,0.0,0.0,195.39214480240858,1.0,336.0
74,120.0,2.6066232254634927,68.44366544950464,2.933844133578322,4.025817244770784,39.16786675219365,36.03134587406808,6.998313768287134,0.8999999999999999,0.05,27.28935684522485,2.5881488770462733,0.0,0.0,0.0,195.39214480240858,1.0,336.0
74,144.0,2.6336291850497973,86.32931633407586,3.917198843146406,5.014310725621222,47.61099411625141,36.03134587406808,6.998313768287134,0.8999999999999999,0.05,27.28935684522485,2.5881488770462733,0.0,0.0,0.0,195.39214480240858,1.0,336.0
74,168.0,2.4787210177604497,104.09933775625713,4.815910886739094,6.021887455541252,54.50509694393323,36.03134587406808,6.998313768287134,0.8999999999999999,0.05,27.28935684522485,2.5881488770462733,0.0,0.0,0.0,195.39214480240858,1.0,336.0
74,192.0,2.208675070227242,121.96936948851956,5.652094137243872,7.046213787076182,59.67889658038383,36.03134587406808,6.998313768287134,0.8999999999999999,0.05,27.28935684522485,2.5881488770462733,0.0,0.0,0.0,195.39214480240858,1.0,336.0
74,216.0,1.8848160542726924,139.9753647255054,6.429910354708363,8.091117345619761,63.17690895785059,36.03134587406808,6.998313768287134,0.8999999999999999,0.05,27.28935684522485,2.5881488770462733,0.0,0.0,0.0,195.39214480240858,1.0,336.0
74,240.0,1.5532017709183177,158.04665322527111,7.146767930331742,9.159614181777822,65.1698669266003,36.66017826193436,6.998313768287134,0.8999999999999999,0.05,27.28935684522485,2.5881488770462733,0.0,0.0,0.0,195.39214480240858,1.0,336.0
74,264.0,1.2611941178256016,175.56697253890863,7.723120527358428,10.299114000686941,66.49492572631769,36.66017826193436,6.950848404591059,0.8999999999999999,0.05,27.28935684522485,2.5881488770462733,0.0,0.0,0.0,195.39214480240858,1.0,336.0
74,288.0,0.9905242530628854,193.1216169766501,8.282212420386763,11.422246496839527,66.50692842585991,36.66017826193436,6.950848404591059,0.8999999999999999,0.05,27.28935684522485,2.5881488770462733,0.0,0.0,0.0,195.39214480240858,1.0,336.0
74,312.0,0.7594560323945712,210.4278918488279,8.789912090288857,12.548835903849708,65.62419150449186,36.66017826193436,6.950848404591059,0.85,0.0,0.0,0.0,0.0,0.0,0.0,195.39214480240858,1.0,336.0
